Flight_ID,Airline,Distance_km,Departure_Delay_min,Arrival_Delay_min,Delay_Status
6699,Emirates,8990,79,65,Delayed
6700,Emirates,877,29,131,OnTime
6701,Lufthansa,652,159,24,OnTime
6702,Lufthansa,10109,2,177,OnTime
6703,Lufthansa,2059,116,146,Delayed
6704,Indigo,3410,60,193,Delayed
6705,Delta,921,163,163,Delayed
6706,Indigo,7056,11,182,OnTime
6707,Lufthansa,9206,22,53,OnTime
6708,Lufthansa,11033,122,53,OnTime
6709,Indigo,11608,51,143,Delayed
6710,Emirates,8506,74,36,Delayed
6711,Emirates,9218,139,49,Delayed
6712,Emirates,2799,57,27,Delayed
6713,Delta,1353,124,49,OnTime
6714,Indigo,1662,154,91,OnTime
6715,Emirates,347,50,132,OnTime
6716,Emirates,10504,83,12,Delayed
6717,Indigo,228,137,65,OnTime
6718,Delta,7948,63,43,Delayed
6719,Emirates,3045,13,142,OnTime
6720,Lufthansa,8598,70,151,OnTime
6721,Lufthansa,8366,151,68,OnTime
6722,Emirates,2737,137,93,OnTime
6723,Indigo,2613,128,178,Delayed
6724,Lufthansa,6353,118,193,OnTime
6725,Emirates,6032,107,139,Delayed
6726,Emirates,3051,65,42,OnTime
6727,Delta,9685,106,112,OnTime
6728,Lufthansa,3506,46,11,OnTime
6729,Delta,9937,45,30,Delayed
6730,Lufthansa,10626,82,0,OnTime
6731,Lufthansa,3326,172,23,OnTime
6732,Indigo,2589,171,15,Delayed
6733,Lufthansa,3562,45,67,Delayed
6734,Emirates,6559,14,48,OnTime
6735,Delta,8033,73,92,OnTime
6736,Emirates,10970,47,13,Delayed
6737,Indigo,4613,28,4,OnTime
6738,Lufthansa,1323,86,113,Delayed
6739,Emirates,10728,134,11,Delayed
6740,Delta,6681,94,181,Delayed
6741,Lufthansa,7164,132,128,Delayed
6742,Delta,4660,21,100,Delayed
6743,Emirates,5571,50,49,Delayed
6744,Emirates,4594,33,142,Delayed
6745,Delta,11456,20,186,OnTime
6746,Delta,11720,106,79,OnTime
6747,Delta,10836,131,35,Delayed
6748,Emirates,5233,75,119,Delayed
6749,Emirates,11243,68,186,Delayed
6750,Indigo,1571,128,152,Delayed
6751,Emirates,1079,134,155,OnTime
6752,Delta,1971,129,104,OnTime
6753,Indigo,4207,133,88,Delayed
6754,Emirates,7036,57,2,Delayed
6755,Emirates,8246,164,114,OnTime
6756,Emirates,9788,175,158,Delayed
6757,Indigo,3279,158,26,OnTime
6758,Emirates,9288,55,14,Delayed
6759,Indigo,2197,141,31,Delayed
6760,Emirates,1535,41,24,OnTime
6761,Lufthansa,7200,155,41,OnTime
6762,Lufthansa,2312,96,17,OnTime
6763,Indigo,8508,70,182,OnTime
6764,Delta,3595,127,84,Delayed
6765,Indigo,9412,128,71,Delayed
6766,Lufthansa,9998,66,52,OnTime
6767,Lufthansa,1279,73,24,Delayed
6768,Lufthansa,4116,62,156,Delayed
6769,Emirates,3651,86,167,OnTime
6770,Delta,3802,170,123,OnTime
6771,Lufthansa,11826,140,35,Delayed
6772,Delta,11361,139,170,OnTime
6773,Delta,8343,58,3,Delayed
6774,Emirates,5197,129,190,Delayed
6775,Lufthansa,4224,9,193,Delayed
6776,Indigo,822,148,164,Delayed
6777,Delta,3009,55,89,Delayed
6778,Emirates,4364,125,96,Delayed
6779,Delta,1837,72,21,Delayed
6780,Lufthansa,10391,83,12,Delayed
6781,Lufthansa,4588,152,105,Delayed
6782,Delta,3904,128,123,Delayed
6783,Delta,3669,54,139,OnTime
6784,Emirates,4297,6,67,OnTime
6785,Indigo,10979,76,105,Delayed
6786,Lufthansa,8100,9,199,OnTime
6787,Emirates,9651,53,41,OnTime
6788,Emirates,3802,161,34,OnTime
6789,Indigo,2761,147,59,Delayed
6790,Emirates,3988,109,91,Delayed
6791,Indigo,556,56,150,OnTime
6792,Delta,11563,133,50,Delayed
6793,Indigo,11963,121,20,OnTime
6794,Indigo,1618,21,44,Delayed
6795,Delta,3998,72,56,Delayed
6796,Delta,8152,42,89,Delayed
6797,Indigo,6778,67,54,OnTime
6798,Emirates,11909,15,183,Delayed
6799,Delta,8986,58,23,OnTime
6800,Delta,367,127,141,Delayed
6801,Emirates,11333,121,21,OnTime
6802,Lufthansa,9592,33,191,OnTime
6803,Lufthansa,5669,28,164,Delayed
6804,Emirates,3221,161,44,OnTime
6805,Delta,5282,120,116,Delayed
6806,Emirates,7796,163,95,Delayed
6807,Indigo,11192,39,93,OnTime
6808,Indigo,10345,136,61,Delayed
6809,Lufthansa,11807,21,159,Delayed
6810,Emirates,5032,99,179,Delayed
6811,Emirates,10577,117,192,OnTime
6812,Indigo,1181,1,148,Delayed
6813,Delta,9450,156,3,Delayed
6814,Indigo,1476,121,118,Delayed
6815,Lufthansa,1969,67,98,Delayed
6816,Lufthansa,2173,61,0,OnTime
6817,Indigo,1236,25,53,Delayed
6818,Lufthansa,6750,19,190,Delayed
6819,Delta,8588,29,137,Delayed
6820,Indigo,11641,111,100,Delayed
6821,Delta,769,5,164,Delayed
6822,Indigo,4733,132,179,OnTime
6823,Delta,10192,145,150,Delayed
6824,Delta,518,13,79,OnTime
6825,Emirates,11554,13,126,Delayed
6826,Lufthansa,8552,118,165,Delayed
6827,Lufthansa,10754,58,131,Delayed
6828,Indigo,717,146,41,Delayed
6829,Emirates,8244,139,79,OnTime
6830,Indigo,3727,97,115,Delayed
6831,Indigo,8316,168,59,Delayed
6832,Emirates,756,16,186,Delayed
6833,Indigo,484,49,162,OnTime
6834,Emirates,7229,169,162,OnTime
6835,Lufthansa,6054,105,95,Delayed
6836,Lufthansa,5497,86,168,Delayed
6837,Indigo,4158,123,187,OnTime
6838,Emirates,2248,70,40,OnTime
6839,Delta,10835,177,170,OnTime
6840,Delta,2574,96,109,Delayed
6841,Indigo,1465,115,165,Delayed
6842,Lufthansa,5480,155,51,Delayed
6843,Lufthansa,5222,157,29,Delayed
6844,Emirates,4956,122,41,Delayed
6845,Emirates,4711,80,13,Delayed
6846,Delta,642,75,181,OnTime
6847,Indigo,633,139,107,OnTime
6848,Lufthansa,7704,17,33,Delayed
6849,Delta,5199,17,146,OnTime
6850,Lufthansa,5954,143,81,Delayed
6851,Lufthansa,9112,173,130,Delayed
6852,Lufthansa,11965,25,33,OnTime
6853,Delta,10769,88,84,OnTime
6854,Lufthansa,3893,162,141,Delayed
6855,Emirates,2283,91,78,Delayed
6856,Delta,4827,89,196,OnTime
6857,Emirates,725,11,115,OnTime
6858,Emirates,4985,104,45,OnTime
6859,Indigo,5665,35,124,Delayed
6860,Lufthansa,6346,55,14,Delayed
6861,Emirates,7674,126,181,Delayed
6862,Lufthansa,5779,18,21,Delayed
6863,Indigo,1949,133,66,Delayed
6864,Emirates,7344,107,17,OnTime
6865,Indigo,1281,4,141,Delayed
6866,Emirates,3997,80,29,OnTime
6867,Delta,6531,78,174,OnTime
6868,Indigo,1609,1,192,Delayed
6869,Delta,11227,27,67,OnTime
6870,Emirates,1094,11,181,OnTime
6871,Delta,7385,167,52,OnTime
6872,Emirates,1163,84,197,OnTime
6873,Delta,10393,132,169,Delayed
6874,Emirates,3939,49,197,Delayed
6875,Lufthansa,8703,80,36,Delayed
6876,Emirates,5013,51,123,OnTime
6877,Lufthansa,6482,46,147,Delayed
6878,Indigo,7338,149,62,Delayed
6879,Emirates,6887,81,115,OnTime
6880,Lufthansa,4513,109,30,OnTime
6881,Indigo,8036,134,144,OnTime
6882,Lufthansa,9174,20,73,Delayed
6883,Indigo,3736,62,140,OnTime
6884,Indigo,9799,143,30,Delayed
6885,Delta,4607,82,113,Delayed
6886,Indigo,6201,81,39,Delayed
6887,Lufthansa,9477,7,115,OnTime
6888,Emirates,6800,136,119,Delayed
6889,Delta,10914,123,168,Delayed
6890,Indigo,1080,156,117,Delayed
6891,Emirates,6125,121,8,Delayed
6892,Emirates,7779,123,57,Delayed
6893,Indigo,11916,120,170,OnTime
6894,Emirates,2358,176,156,Delayed
6895,Delta,11538,15,163,OnTime
6896,Delta,7531,171,46,Delayed
6897,Emirates,11250,179,181,OnTime
6898,Delta,10120,56,104,Delayed
6899,Emirates,8488,177,195,OnTime
6900,Emirates,10033,66,58,Delayed
6901,Emirates,7112,85,65,OnTime
6902,Emirates,5948,176,55,Delayed
6903,Delta,2900,114,5,OnTime
6904,Delta,4184,45,72,Delayed
6905,Delta,6764,117,112,Delayed
6906,Lufthansa,4694,134,140,OnTime
6907,Indigo,9098,25,23,OnTime
6908,Indigo,10250,71,68,Delayed
6909,Delta,11751,52,37,OnTime
6910,Lufthansa,6866,58,107,Delayed
6911,Delta,2356,74,169,OnTime
6912,Lufthansa,3384,106,178,Delayed
6913,Indigo,9530,149,46,OnTime
6914,Delta,2131,104,104,OnTime
6915,Lufthansa,11668,165,180,OnTime
6916,Emirates,5935,73,83,OnTime
6917,Indigo,1258,139,61,OnTime
6918,Emirates,4454,98,193,Delayed
6919,Delta,1177,176,178,OnTime
6920,Emirates,6032,1,27,Delayed
6921,Indigo,7273,37,177,Delayed
6922,Delta,7472,42,134,Delayed
6923,Indigo,215,111,1,OnTime
6924,Emirates,1227,32,48,OnTime
6925,Indigo,5047,44,132,Delayed
6926,Indigo,10258,120,126,OnTime
6927,Indigo,9095,155,34,Delayed
6928,Delta,6650,145,161,OnTime
6929,Indigo,6649,65,187,OnTime
6930,Lufthansa,9471,152,194,Delayed
6931,Delta,10897,10,145,OnTime
6932,Lufthansa,5273,92,26,OnTime
6933,Emirates,8359,162,4,Delayed
6934,Indigo,11590,20,134,Delayed
6935,Lufthansa,2002,66,186,Delayed
6936,Emirates,1301,1,145,Delayed
6937,Delta,5110,178,63,OnTime
6938,Indigo,4550,102,54,Delayed
6939,Lufthansa,5369,99,41,Delayed
6940,Emirates,922,179,10,Delayed
6941,Delta,3940,142,146,OnTime
6942,Lufthansa,8722,175,34,OnTime
6943,Indigo,623,12,104,Delayed
6944,Lufthansa,5724,84,129,OnTime
6945,Delta,7237,85,53,OnTime
6946,Emirates,9609,9,182,Delayed
6947,Indigo,698,135,180,OnTime
6948,Indigo,4770,62,94,OnTime
6949,Delta,4372,118,171,OnTime
6950,Emirates,6186,34,98,Delayed
6951,Lufthansa,11037,118,16,OnTime
6952,Emirates,5946,129,37,Delayed
6953,Lufthansa,8078,50,190,Delayed
6954,Emirates,7014,152,9,OnTime
6955,Lufthansa,9122,178,7,OnTime
6956,Emirates,8872,51,134,Delayed
6957,Indigo,10329,121,185,Delayed
6958,Emirates,2640,68,93,OnTime
6959,Delta,10717,17,99,Delayed
6960,Lufthansa,8535,10,153,OnTime
6961,Lufthansa,487,79,9,OnTime
6962,Emirates,11570,78,51,OnTime
6963,Lufthansa,834,5,32,OnTime
6964,Indigo,7101,152,193,OnTime
6965,Delta,8282,166,95,OnTime
6966,Delta,350,28,8,Delayed
6967,Indigo,907,48,140,OnTime
6968,Lufthansa,2109,159,68,Delayed
6969,Emirates,9276,175,68,Delayed
6970,Emirates,6043,155,81,OnTime
6971,Emirates,6584,119,27,Delayed
6972,Emirates,3981,152,174,OnTime
6973,Delta,2418,109,190,OnTime
6974,Delta,5002,17,171,OnTime
6975,Emirates,5503,133,181,OnTime
6976,Lufthansa,1289,48,144,Delayed
6977,Indigo,8972,170,173,OnTime
6978,Emirates,2059,119,95,OnTime
6979,Lufthansa,3551,41,19,OnTime
6980,Indigo,5716,145,2,Delayed
6981,Lufthansa,10972,139,125,OnTime
6982,Emirates,5284,67,145,OnTime
6983,Emirates,11530,57,43,OnTime
6984,Emirates,4112,32,52,OnTime
6985,Indigo,572,43,91,OnTime
6986,Lufthansa,10823,149,165,Delayed
6987,Indigo,6178,3,174,OnTime
6988,Indigo,522,111,182,OnTime
6989,Indigo,5859,109,3,OnTime
6990,Emirates,4881,122,112,OnTime
6991,Emirates,8259,132,171,Delayed
6992,Delta,6571,179,17,OnTime
6993,Lufthansa,944,114,52,OnTime
6994,Delta,9749,124,111,Delayed
6995,Emirates,6841,143,17,Delayed
6996,Indigo,7779,173,126,OnTime
6997,Delta,3622,24,196,OnTime
6998,Lufthansa,364,176,172,Delayed
6999,Indigo,8143,94,167,Delayed
7000,Emirates,10948,176,25,Delayed
7001,Delta,6957,46,141,Delayed
7002,Indigo,6490,55,20,Delayed
7003,Emirates,1300,51,79,Delayed
7004,Indigo,5915,134,151,OnTime
7005,Emirates,10503,62,142,OnTime
7006,Lufthansa,11078,92,122,OnTime
7007,Lufthansa,10734,173,153,Delayed
7008,Lufthansa,2877,38,26,Delayed
7009,Lufthansa,8970,159,76,OnTime
7010,Emirates,2922,84,104,OnTime
7011,Lufthansa,9232,48,160,OnTime
7012,Delta,11191,60,170,Delayed
7013,Delta,7256,163,34,Delayed
7014,Emirates,5346,14,36,Delayed
7015,Indigo,11649,46,123,OnTime
7016,Emirates,4347,161,94,Delayed
7017,Lufthansa,3838,31,57,OnTime
7018,Lufthansa,656,1,162,Delayed
7019,Emirates,4266,172,174,Delayed
7020,Delta,7524,148,89,Delayed
7021,Indigo,5336,166,162,OnTime
7022,Indigo,841,43,140,Delayed
7023,Emirates,3591,150,169,Delayed
7024,Indigo,5355,135,142,Delayed
7025,Indigo,2100,131,153,OnTime
7026,Lufthansa,10236,16,129,OnTime
7027,Indigo,8025,27,110,OnTime
7028,Delta,9083,134,20,OnTime
7029,Emirates,4086,21,196,OnTime
7030,Indigo,10638,163,48,Delayed
7031,Emirates,4435,95,123,OnTime
7032,Emirates,8089,81,16,OnTime
7033,Delta,8875,156,171,Delayed
7034,Emirates,9940,145,2,Delayed
7035,Emirates,6692,60,105,OnTime
7036,Lufthansa,7550,152,117,Delayed
7037,Indigo,3216,62,69,OnTime
7038,Lufthansa,7726,159,147,Delayed
7039,Lufthansa,2630,22,17,OnTime
7040,Lufthansa,5171,95,116,OnTime
7041,Indigo,1008,12,185,Delayed
7042,Delta,1223,116,130,OnTime
7043,Emirates,4755,0,14,Delayed
7044,Delta,8415,114,128,Delayed
7045,Delta,8634,10,75,Delayed
7046,Emirates,6591,170,17,Delayed
7047,Delta,405,86,130,OnTime
7048,Emirates,397,9,124,OnTime
7049,Emirates,8871,92,25,Delayed
7050,Lufthansa,6716,92,41,Delayed
7051,Emirates,7181,175,115,Delayed
7052,Lufthansa,8325,75,89,OnTime
7053,Indigo,9617,178,21,Delayed
7054,Indigo,10536,138,27,OnTime
7055,Lufthansa,11525,176,165,OnTime
7056,Lufthansa,1848,89,163,Delayed
7057,Indigo,10388,3,80,OnTime
7058,Lufthansa,10092,149,128,Delayed
7059,Emirates,10833,75,159,Delayed
7060,Lufthansa,8369,109,99,Delayed
7061,Indigo,5811,122,108,Delayed
7062,Lufthansa,7421,132,160,OnTime
7063,Emirates,10157,65,187,OnTime
7064,Lufthansa,2431,137,145,OnTime
7065,Lufthansa,6937,165,9,OnTime
7066,Lufthansa,5819,89,179,Delayed
7067,Emirates,3803,102,43,OnTime
7068,Delta,3065,18,93,Delayed
7069,Lufthansa,1749,86,168,Delayed
7070,Lufthansa,5653,121,33,OnTime
7071,Indigo,6235,59,51,Delayed
7072,Lufthansa,8671,3,166,Delayed
7073,Lufthansa,7111,170,107,OnTime
7074,Lufthansa,3451,62,158,OnTime
7075,Delta,3139,132,115,OnTime
7076,Lufthansa,2574,19,133,Delayed
7077,Emirates,5752,159,20,Delayed
7078,Delta,10183,149,83,OnTime
7079,Delta,5489,110,50,OnTime
7080,Indigo,704,88,82,Delayed
7081,Indigo,4176,21,173,Delayed
7082,Indigo,10238,66,136,Delayed
7083,Indigo,3075,148,80,Delayed
7084,Indigo,8347,125,165,Delayed
7085,Indigo,1447,168,175,OnTime
7086,Delta,5768,112,129,OnTime
7087,Indigo,5377,45,84,OnTime
7088,Indigo,8630,152,107,Delayed
7089,Delta,9153,47,20,Delayed
7090,Indigo,10489,25,169,OnTime
7091,Indigo,10043,14,68,OnTime
7092,Lufthansa,771,65,121,OnTime
7093,Delta,8283,73,102,Delayed
7094,Lufthansa,6520,162,57,OnTime
7095,Indigo,7005,170,103,OnTime
7096,Emirates,5237,122,184,OnTime
7097,Emirates,11924,4,38,OnTime
7098,Indigo,3976,7,74,OnTime
7099,Delta,3347,125,15,OnTime
7100,Emirates,4538,50,29,OnTime
7101,Emirates,2905,129,126,OnTime
7102,Emirates,11917,63,5,OnTime
7103,Indigo,422,9,62,Delayed
7104,Delta,7312,124,19,OnTime
7105,Lufthansa,5314,61,144,Delayed
7106,Lufthansa,7623,6,127,OnTime
7107,Emirates,5711,144,37,OnTime
7108,Delta,3569,179,150,OnTime
7109,Emirates,9986,96,155,OnTime
7110,Emirates,11884,164,70,OnTime
7111,Delta,10355,81,34,Delayed
7112,Delta,1719,155,143,Delayed
7113,Indigo,10089,41,65,OnTime
7114,Lufthansa,3748,16,103,Delayed
7115,Lufthansa,343,87,8,Delayed
7116,Delta,517,97,21,OnTime
7117,Emirates,1678,111,43,Delayed
7118,Emirates,5490,148,96,OnTime
7119,Emirates,1072,66,170,OnTime
7120,Emirates,4951,158,3,OnTime
7121,Delta,9605,67,139,OnTime
7122,Emirates,691,18,104,Delayed
7123,Delta,5203,23,185,Delayed
7124,Emirates,848,6,94,OnTime
7125,Emirates,5354,32,107,OnTime
7126,Lufthansa,6450,149,84,Delayed
7127,Lufthansa,7070,15,87,OnTime
7128,Indigo,11934,9,26,Delayed
7129,Emirates,7232,68,154,Delayed
7130,Emirates,10194,102,98,OnTime
7131,Emirates,2625,146,106,OnTime
7132,Lufthansa,6557,92,118,Delayed
7133,Indigo,3063,66,120,OnTime
7134,Emirates,8211,72,92,OnTime
7135,Lufthansa,6901,47,117,OnTime
7136,Delta,2413,95,65,Delayed
7137,Delta,2042,139,46,OnTime
7138,Lufthansa,9266,41,60,OnTime
7139,Indigo,960,125,73,OnTime
7140,Indigo,4172,91,113,OnTime
7141,Delta,3895,7,29,Delayed
7142,Delta,2590,80,119,OnTime
7143,Lufthansa,8036,112,121,Delayed
7144,Lufthansa,1229,176,34,OnTime
7145,Indigo,7024,11,193,OnTime
7146,Lufthansa,7203,171,161,Delayed
7147,Lufthansa,9280,103,53,Delayed
7148,Indigo,2251,122,184,Delayed
7149,Emirates,8329,157,122,OnTime
7150,Lufthansa,11265,85,76,OnTime
7151,Lufthansa,9139,75,1,OnTime
7152,Emirates,6076,25,58,Delayed
7153,Lufthansa,8729,63,112,OnTime
7154,Emirates,1320,47,53,Delayed
7155,Emirates,4874,32,51,OnTime
7156,Lufthansa,7119,168,84,Delayed
7157,Lufthansa,1880,105,152,OnTime
7158,Lufthansa,2011,142,108,Delayed
7159,Lufthansa,7804,129,17,Delayed
7160,Lufthansa,3826,82,36,OnTime
7161,Lufthansa,5909,110,65,Delayed
7162,Emirates,10293,111,46,Delayed
7163,Delta,7231,55,2,Delayed
7164,Emirates,8445,167,23,Delayed
7165,Delta,566,63,0,OnTime
7166,Emirates,1498,179,175,Delayed
7167,Delta,2355,34,130,Delayed
7168,Emirates,537,91,17,OnTime
7169,Indigo,2190,107,61,OnTime
7170,Indigo,6810,155,107,Delayed
7171,Lufthansa,7387,145,121,OnTime
7172,Delta,3111,148,162,OnTime
7173,Lufthansa,2404,4,198,Delayed
7174,Indigo,7166,41,170,OnTime
7175,Lufthansa,2031,144,139,Delayed
7176,Delta,11718,37,137,OnTime
7177,Emirates,1607,82,154,Delayed
7178,Delta,9004,51,114,OnTime
7179,Lufthansa,10255,48,82,OnTime
7180,Delta,4792,176,65,OnTime
7181,Lufthansa,6719,56,75,OnTime
7182,Indigo,4510,172,34,Delayed
7183,Delta,5147,39,180,OnTime
7184,Delta,1878,92,61,Delayed
7185,Indigo,7737,99,65,Delayed
7186,Delta,5224,19,2,Delayed
7187,Emirates,2629,91,183,Delayed
7188,Delta,11271,144,128,OnTime
7189,Indigo,798,107,14,Delayed
7190,Delta,4016,27,124,OnTime
7191,Emirates,8313,168,53,OnTime
7192,Emirates,7718,84,2,OnTime
7193,Indigo,6951,141,141,OnTime
7194,Emirates,2149,138,104,OnTime
7195,Emirates,3975,102,37,Delayed
7196,Indigo,6808,36,195,OnTime
7197,Indigo,3310,56,141,Delayed
7198,Emirates,6856,109,33,Delayed
7199,Indigo,9145,71,32,OnTime
7200,Delta,9342,94,199,OnTime
7201,Lufthansa,3570,102,100,Delayed
7202,Emirates,8544,175,18,Delayed
7203,Emirates,4978,12,11,OnTime
7204,Emirates,8549,112,85,Delayed
7205,Indigo,7255,7,27,OnTime
7206,Lufthansa,4521,64,121,OnTime
7207,Delta,8534,42,171,OnTime
7208,Emirates,9483,158,151,OnTime
7209,Lufthansa,6564,142,95,OnTime
7210,Emirates,1189,6,181,OnTime
7211,Indigo,9387,74,57,OnTime
7212,Lufthansa,11308,165,78,OnTime
7213,Indigo,7200,168,144,Delayed
7214,Delta,3251,96,156,Delayed
7215,Delta,860,93,105,Delayed
7216,Emirates,6038,30,110,OnTime
7217,Lufthansa,5532,43,151,Delayed
7218,Delta,11666,101,173,OnTime
7219,Emirates,7537,70,126,Delayed
7220,Delta,10202,112,85,Delayed
7221,Emirates,4114,29,109,Delayed
7222,Indigo,1615,31,108,OnTime
7223,Emirates,9625,157,179,Delayed
7224,Indigo,5667,139,64,Delayed
7225,Lufthansa,6777,145,142,Delayed
7226,Indigo,912,67,133,Delayed
7227,Emirates,7470,113,51,OnTime
7228,Lufthansa,3853,96,65,Delayed
7229,Lufthansa,723,41,40,Delayed
7230,Emirates,673,33,101,Delayed
7231,Delta,2161,0,150,OnTime
7232,Delta,7554,177,195,Delayed
7233,Emirates,11380,84,96,OnTime
7234,Indigo,3453,122,159,Delayed
7235,Indigo,10397,114,185,OnTime
7236,Emirates,3991,12,182,Delayed
7237,Lufthansa,8955,69,130,Delayed
7238,Indigo,1838,87,172,Delayed
7239,Lufthansa,2918,162,100,OnTime
7240,Delta,1125,65,70,Delayed
7241,Emirates,4461,157,84,Delayed
7242,Delta,1540,67,53,Delayed
7243,Delta,7339,62,109,OnTime
7244,Indigo,6852,43,55,OnTime
7245,Delta,6322,132,11,Delayed
7246,Emirates,11457,166,73,OnTime
7247,Delta,1909,61,110,Delayed
7248,Emirates,2240,136,167,OnTime
7249,Emirates,10449,125,28,Delayed
7250,Lufthansa,8869,120,77,Delayed
7251,Delta,1511,107,69,OnTime
7252,Indigo,9705,147,62,Delayed
7253,Delta,11552,65,197,Delayed
7254,Delta,2052,155,32,OnTime
7255,Indigo,1966,108,176,Delayed
7256,Emirates,9552,176,43,OnTime
7257,Emirates,5417,51,136,OnTime
7258,Lufthansa,5655,53,132,Delayed
7259,Lufthansa,1234,143,75,Delayed
7260,Indigo,9132,82,82,Delayed
7261,Lufthansa,6348,96,15,OnTime
7262,Lufthansa,9705,27,163,OnTime
7263,Lufthansa,9164,143,135,Delayed
7264,Emirates,7789,168,18,Delayed
7265,Delta,11471,49,152,OnTime
7266,Indigo,5182,13,188,Delayed
7267,Emirates,1282,67,158,OnTime
7268,Indigo,7569,143,143,Delayed
7269,Indigo,11256,52,30,OnTime
7270,Lufthansa,5404,78,196,Delayed
7271,Emirates,9475,52,147,OnTime
7272,Emirates,1315,10,116,Delayed
7273,Indigo,5246,80,34,Delayed
7274,Indigo,1531,125,109,Delayed
7275,Emirates,7512,66,183,OnTime
7276,Emirates,5895,94,180,Delayed
7277,Delta,9498,86,160,Delayed
7278,Lufthansa,286,44,120,Delayed
7279,Emirates,1681,69,35,Delayed
7280,Delta,7350,103,136,OnTime
7281,Lufthansa,7824,163,83,OnTime
7282,Delta,11088,0,175,Delayed
7283,Emirates,3958,76,98,OnTime
7284,Lufthansa,8013,57,91,OnTime
7285,Emirates,9302,26,169,Delayed
7286,Delta,8192,165,88,Delayed
7287,Indigo,919,65,46,OnTime
7288,Indigo,6714,177,13,OnTime
7289,Delta,1003,150,11,Delayed
7290,Lufthansa,7563,92,120,Delayed
7291,Emirates,4241,149,147,Delayed
7292,Emirates,901,179,7,OnTime
7293,Delta,5012,173,21,Delayed
7294,Emirates,3034,141,33,OnTime
7295,Emirates,6629,131,135,Delayed
7296,Indigo,6703,2,149,Delayed
7297,Indigo,611,62,103,OnTime
7298,Delta,7734,51,90,Delayed
7299,Emirates,2147,142,107,OnTime
7300,Lufthansa,3284,89,80,OnTime
7301,Lufthansa,6836,72,146,Delayed
7302,Emirates,1021,96,13,OnTime
7303,Emirates,11442,46,129,Delayed
7304,Delta,8977,18,137,OnTime
7305,Lufthansa,1956,169,97,Delayed
7306,Emirates,7534,161,175,Delayed
7307,Lufthansa,6021,72,133,OnTime
7308,Indigo,8404,75,95,Delayed
7309,Indigo,3304,98,38,Delayed
7310,Indigo,11422,123,107,Delayed
7311,Indigo,5363,42,33,OnTime
7312,Delta,2757,169,103,OnTime
7313,Emirates,11917,82,33,Delayed
7314,Lufthansa,1986,31,177,Delayed
7315,Emirates,9019,81,168,OnTime
7316,Delta,8398,13,178,OnTime
7317,Delta,5385,3,86,Delayed
7318,Emirates,6750,89,19,OnTime
7319,Indigo,8324,92,182,Delayed
7320,Indigo,10364,122,16,OnTime
7321,Indigo,7716,14,13,Delayed
7322,Indigo,10062,156,49,OnTime
7323,Emirates,7966,44,165,OnTime
7324,Emirates,9650,81,139,Delayed
7325,Delta,520,45,165,OnTime
7326,Lufthansa,795,15,147,OnTime
7327,Delta,11420,85,105,OnTime
7328,Emirates,6943,150,57,OnTime
7329,Lufthansa,915,176,62,Delayed
7330,Indigo,3053,78,26,Delayed
7331,Indigo,1861,62,59,OnTime
7332,Emirates,6079,44,86,OnTime
7333,Indigo,11385,34,7,OnTime
7334,Emirates,9974,35,109,OnTime
7335,Lufthansa,2592,162,9,Delayed
7336,Indigo,4824,122,117,Delayed
7337,Emirates,11315,110,90,OnTime
7338,Indigo,377,135,119,Delayed
7339,Emirates,10626,4,137,Delayed
7340,Delta,4766,94,43,OnTime
7341,Lufthansa,7851,30,35,Delayed
7342,Emirates,2720,22,104,Delayed
7343,Emirates,3202,29,137,OnTime
7344,Indigo,2731,14,42,Delayed
7345,Emirates,7823,5,49,OnTime
7346,Delta,2194,90,196,Delayed
7347,Lufthansa,1880,22,195,OnTime
7348,Lufthansa,1941,55,146,Delayed
7349,Delta,2655,86,43,OnTime
7350,Lufthansa,2214,82,28,Delayed
7351,Indigo,7828,163,57,OnTime
7352,Indigo,906,126,30,OnTime
7353,Lufthansa,726,34,183,Delayed
7354,Lufthansa,8243,44,106,OnTime
7355,Delta,11043,167,152,OnTime
7356,Lufthansa,3127,159,95,OnTime
7357,Delta,8631,17,165,OnTime
7358,Lufthansa,11463,75,27,Delayed
7359,Lufthansa,5984,143,90,Delayed
7360,Lufthansa,11213,3,92,Delayed
7361,Lufthansa,9983,92,16,OnTime
7362,Emirates,1847,176,68,OnTime
7363,Emirates,2395,31,14,OnTime
7364,Indigo,7609,65,151,Delayed
7365,Emirates,6550,25,119,OnTime
7366,Emirates,5852,11,157,OnTime
7367,Emirates,625,51,101,OnTime
7368,Delta,10452,177,173,OnTime
7369,Lufthansa,4681,51,67,OnTime
7370,Lufthansa,9824,5,175,OnTime
7371,Lufthansa,465,71,42,OnTime
7372,Delta,2554,25,155,Delayed
7373,Indigo,11231,145,196,Delayed
7374,Lufthansa,7479,64,163,OnTime
7375,Indigo,3263,28,185,Delayed
7376,Lufthansa,7791,27,63,Delayed
7377,Delta,11456,53,68,OnTime
7378,Lufthansa,10484,49,89,OnTime
7379,Delta,4436,25,13,Delayed
7380,Lufthansa,8107,78,37,Delayed
7381,Lufthansa,6610,164,163,Delayed
7382,Lufthansa,2761,118,74,OnTime
7383,Indigo,4692,17,138,Delayed
7384,Delta,9498,109,86,Delayed
7385,Emirates,8858,92,134,OnTime
7386,Emirates,11457,174,59,OnTime
7387,Emirates,10806,75,164,OnTime
7388,Indigo,2572,105,104,OnTime
